source,target
East Kazakhstan,Oskemen<OR>Ust-Kamenogorsk<OR>Öskemen
Kandy District,Mahanuwara<OR>Kandy<OR>Senkadagala
Berry (Province),Bourges
Sevier County,"Sevierville, TN<OR>Sevierville, Tennessee<OR>Sevierville"
Canton Of Léman,Lausanne
Inverclyde Council,Greenock
Myrhorod Regiment,Myrhorod
Aleppo Governorate,Aleppo city<OR>Halab<OR>Aleppo
Lamu County,Lamu<OR>Lamu County
Reynosa Municipality,Reynosa
Chania Regional Unit,Canea<OR>Chania<OR>Hanya
Masovian Voivodeship,Warsaw
"Santiago Province, Dominican Republic",Santiago de los Caballeros
Co Dublin,"Dublin<OR>Dublin, Ireland"
Karelian Autonomous Soviet Socialist Republic,Petrozavodsk
Shumen Province,Shumen<OR>Shoumen
Polesie Voivodeship,Brzesc nad Bugiem
Dhaka District,Dhaka
Lithuanian,Wilno<OR>Vilnius<OR>Vilna
Heves County,Eger
Pleven Province,Pleven
"Walworth County, Wisconsin","Elkhorn<OR>Elkhorn, Wisconsin"
Sofia Province,Sofia<OR>Sofia City Province
Willacy County,Raymondville
Aceh Jaya Regency,Calang
Mackay Region,"Mackay, Queensland<OR>Mackay"
Kara Koyunlu,Tabriz
Principality Of Serbia (Medieval),Ras
Craven County,"New Bern<OR>New Bern, NC<OR>New Bern, North Carolina"
Argolis,Nauplia<OR>Nauplion<OR>Nafplion<OR>Nafplio
Trinity County,"Weaverville, California<OR>Weaverville"
Las Tablas District,Las Tablas
Bilaspur,"Bilaspur, Himachal Pradesh<OR>Bilaspur"
Piemonte,Turin
Najaf,An Najaf
Sierra De Francia,La Alberca
The Raj,Calcutta
Tswaing Local Municipality,Delareyville
Adyghe Republic,Maykop
Negeri Sembilan,Sungai Ujong<OR>Seremban town<OR>Seremban
Loreto Region,Iquitos
Hordaland,"Bergen<OR>Bergen, Norway"
Volyn Oblast,Lutsk
"Boise County, Idaho",Idaho City
Blackford County,"Hartford City, Indiana<OR>Hartford City"
Gatchinsky,Gatchina
Buynaksky District,Buynaksk
Buyid,Shirazi<OR>Shiraz
"Desoto County, Florida","Arcadia<OR>Arcadia, Florida"
Eastern Holstein,Eutin
Bochnia County,Bochnia
Shire Of Wyndham-East Kimberley,Kununurra
Galilee,Tiberias
Buleleng Regency,Singaraja
Vimmerby Municipality,Vimmerby
"Carroll County, Arkansas",Eureka Springs
Hessian,Kassel<OR>Wiesbaden
NL,Amsterdam
Mari El,Yoshkar-Ola
"Plaza, Venezuela",Guarenas
Kaharlyk Raion,Kaharlyk
"Johnson County, Kansas","Olathe<OR>Olathe, Kansas"
Albany Co.,Albany
"Holmes County, Ohio","Millersburg<OR>Millersburg, Ohio"
Government Of Rotterdam,Rotterdam
Tararua District Council,Dannevirke
Brunei,Bandar Seri Begawan
"Jefferson County, Kentucky",Louisville/Jefferson County<OR>Louisville Metro
Amhara Governorate,Gondar
Big Lakes County,High Prairie
Iosco County,Tawas City
Nuwara Eliya District,Nuwara Eliya
Colonia Department,Colonia del Sacramento
Lanao Del Sur,Marawi City<OR>Marawi
Seine-Saint-Denis,Bobigny
Stockholm,Stockholm City<OR>Södermalm
Sarasota County,"Sarasota, Florida<OR>Sarasota"
"Otter Tail County, Minnesota",Fergus Falls
"Floyd County, Virginia","Floyd, Virginia<OR>Floyd"
"Okmulgee County, Oklahoma",Okmulgee
Schleswig-Holstein,Kiel
Podunavlje District,Smederevo
Varman,Pragjyotishpura
Nazi Regime,Berlin
South Georgia And The South Sandwich Islands,King Edward Point
Sr Serbia,Belgrade<OR>Beograd
Castellanos Department,Rafaela
"Taiwan Province, People'S Republic Of China",Taipei
Anapa Urban Okrug,Anapa
Buloke,Wycheproof
Okinawa,"Naha, Okinawa<OR>Naha"
Smalyavichy Raion,Smalyavichy<OR>Smolevichi
Senegal,Dakar
El Kala District,El Kala
"San Juan County, Colorado",Silverton
Khomas,Windhoek
Atacames Canton,Atacames
Walloon Brabant,Wavre
"Wilkes County, North Carolina","Wilkesboro<OR>Wilkesboro, North Carolina"
Nagorno-Karabakh Autonomous Oblast,Stepanakert
Ingavi,Viacha
Later Han,Luoyang
South-East District,Ramotswa
Kolding Municipality,Kolding
Tavush Province,Ijevan
Metn,Jdeideh
Saint James Parish,Montego Bay
Haut-Sassandra,Daloa
Ammonite,"Amman<OR>Amman, Jordan"
"Clay County, North Carolina","Hayesville<OR>Hayesville, North Carolina"
Capesterre-Belle-Eau 1St Canton,Capesterre-Belle-Eau
Kristianstad Municipality,Christianstad<OR>Kristianstad
"St. Charles Parish, Louisiana",Hahnville
Jiangxi Province,Nanchang
Portland,Port Antonio
Chaharmahal And Bakhtiari Province,Shahrekord
Canton Of Rennes-Sud-Ouest,Rennes
"Mason County, West Virginia","Point Pleasant<OR>Point Pleasant, West Virginia"
Pendleton County,"Franklin, West Virginia<OR>Franklin"
Granma,Bayamo
Hawaii County,"Hilo, Hawaii<OR>Hilo"
Canton Of Bischheim,Bischheim
Canton Of Fauquembergues,Fauquembergues
Harrien,Tallinn<OR>Reval
Aytos Municipality,Aytos
Sourou,Tougan
Aksy District,Kerben
"Oglethorpe County, Georgia","Lexington<OR>Lexington, Georgia"
Canton Of Puiseaux,Puiseaux
Hennegau,Mons
"Horodok Raion, Lviv Oblast",Horodok
"Schuyler County, Illinois","Rushville<OR>Rushville, Illinois"
Iraqi Kurdistan,Arbil<OR>Hewlêr<OR>Hewler<OR>Hawler<OR>Irbil<OR>Erbil
"Johnson County, Kentucky","Paintsville<OR>Paintsville, Kentucky"
Swedish-Norwegian Union,Stockholm
Sultanate Of Rum,Iconium<OR>Konya
Oxford County,"Paris, Maine<OR>Paris"
Ecuador,San Francisco de Quito<OR>Quito
Province Of Perugia,Perugia
Adjara,Batum<OR>Batumi
"Rock County, Minnesota",Luverne
"Hodgeman County, Kansas",Jetmore
"Kenai Peninsula Borough, Alaska",Soldotna
"Smyth County, Virginia","Marion, Virginia<OR>Marion"
"Cache County, Utah","Logan<OR>Logan, Utah"
Pasco County,"Dade City, Florida<OR>Dade City"
Lichfield District,Lichfield
"Central Division, Fiji",Suva
Mataram Sultanate,Kotagede
RBKC,Kensington
"Grand Traverse County, Michigan",Traverse City
Gmina Wodzierady,Wodzierady
La Condamine,Monaco
"Jackson County, Wisconsin","Black River Falls, Wisconsin<OR>Black River Falls"
Maidan Wardak Province,Maidan Shar
Tartous Governorate,Tartous<OR>Tortosa
"Cumberland County, Tennessee","Crossville<OR>Crossville, TN"
Noordoostpolder,Emmeloord
Nadymsky District,Nadym
Babahoyo Canton,Babahoyo
Eskilstuna Municipality,Eskilstuna
Snowsport Cymru/Wales,Cardiff
Bashkortostan,Ufa
Kidal Region,Kidal
Svishtov Municipality,Svishtov
West Jersey,"Burlington<OR>Burlington, New Jersey"
Uzbek Soviet Socialist Republic,Tashkent
East Punjab,"Simla<OR>Chandigarh<OR>Punjab, India<OR>Punjab<OR>Himachal Pradesh<OR>Punjab (India)"
Canton Of Moissac-1,Moissac
County Of Flanders,Bruges
Almoravid,Marrakesh<OR>Aghmat<OR>Marrakech
"Mikhaylovsky District, Volgograd Oblast",Mikhaylovka
Océan,Kribi
Sarlahi District,Malangwa
Canton Of Aubagne-Ouest,Aubagne
Khvalynsky District,Khvalynsk
Ochakiv Raion,Ochakiv
Oran (Department),Oran
Toledo District,"Punta Gorda<OR>Punta Gorda, Belize"
Amelia County,Amelia Courthouse
Russian Poland,Warsaw
Manitowoc County,"Manitowoc, WI<OR>Manitowoc"
Filipstad Municipality,Filipstad
Arrondissement Of Les Andelys,Les Andelys
Tibet,Lhasa Prefecture<OR>Lhasa prefecture-level city
Austro-Hungarian,Budapest<OR>Vienna<OR>Viennese
North Celebes,Menado
"Franklin County, New York","Malone<OR>Malone, New York"
ARMM,Cotabato<OR>Cotabato City
Rawlins County,Atwood
Gmina Daszyna,Daszyna
Baekje,Wiryeseong
Gmina Oksa,Oksa
Ottoman Egypt,Cairo
Madrid,madrileño<OR>Madrilenian
"Franklin County, Kansas","Ottawa, KS<OR>Ottawa"
Canton Of Moustiers-Sainte-Marie,Moustiers-Sainte-Marie
"Jim Hogg County, Texas",Hebbronville
"Brown County, Illinois","Mount Sterling<OR>Mount Sterling, Illinois"
Lorestan Province,Khoramabad
Los Ríos Province,Babahoyo
Lea County,"Lovington, New Mexico<OR>Lovington"
Lyngen,Lyngseidet
South Kivu,Bukavu
"Trostianets Raion, Sumy Oblast",Trostianets
"Randolph County, Alabama",Wedowee
Ravalli,"Hamilton<OR>Hamilton, Montana"
Al Gassim,Buraydah
Chelyabinsk Oblast,Chelyabinsk
Tigray,Mek'ele
Tripolitania,Tripoli<OR>Tarabulus
Menominee County,"Menominee, Michigan<OR>Menominee"
Khunzakhsky District,Khunzakh
Sohag Governorate,Sohag
Ertilsky District,Ertil
Albany County,Albany
Minsk Voivodeship,Minsk
Safavid,Tabriz
Kirovohrad Oblast,Kirovograd<OR>Yelisavetgrad<OR>Kirovohrad
Famagusta District,Famagusta
Blagoevgrad Province,Blagoevgrad
Tajik Autonomous Soviet Socialist Republic,Stalinabad
Panama,Ciudad de Panamá<OR>Panama City
Lower Bavaria,Landshut
German Reich,Berlin
East Bladen High School,"Elizabethtown<OR>Elizabethtown, North Carolina"
Vitsebsk,Vitebsk<OR>Viciebsk<OR>Witebsk
NI,Belfast
South Governorate,Sidon<OR>Saida
Canton Of Marseille – Saint-Mauront,Marseille
Diyala Governorate,Ba'quba<OR>Baqubah<OR>Baquba<OR>Baqouba
Lubny Raion,Lubny
Beirut Vilayet,Beirut
"Garrard County, Kentucky","Lancaster, Kentucky<OR>Lancaster"
Principality Of Galilee,Tiberias
Zagwe Dynasty,Lalibela
"Boone County, Iowa","Boone<OR>Boone, Iowa<OR>Boone, IA"
South Australia,"Adelaide metropolitan area<OR>Adelaide<OR>Adelaide Metropolitan Area<OR>Adelaide, Australia<OR>greater Adelaide<OR>Greater Adelaide"
Gold Coast Colony,Accra
Punjab,"Gulberg, Lahore<OR>Chandigarh<OR>Lahore<OR>Punjab, India<OR>Shimla<OR>Punjab<OR>Gulberg<OR>Himachal<OR>Himachal Pradesh"
EEC,Brussels
Canton Of Gordes,Gordes
Fagersta Municipality,Fagersta
Vest Agder,Kristiansand
Miami-Dade County,"South Miami<OR>Miami<OR>Miami, Florida"
Benue-Plateau State,Jos
First Bulgarian Kingdom,Pliska
"Christian County, Kentucky",Hopkinsville
Province Of Parma,Parma
Likouala Department,Impfondo
Arrondissement Of Figeac,Figeac
British Bechuanaland,Vryburg
Phayao Province,Phayao
Khorezm People'S Soviet Republic,Khiva
Red River County,"Clarksville<OR>Clarksville, Texas"
Arrondissement Of Mamers,Mamers
Muhlenberg County,"Greenville<OR>Greenville, Kentucky"
"Greeley County, Kansas","Tribune<OR>Tribune, Kansas"
Giessen (District),Giessen<OR>Gießen
North Warwickshire,Atherstone
British Borneo,Kinabalu
Province Of Barcelona,Barcelona
Palestine Mandate,Jerusalem
"Suwannee County, Florida","Live Oak<OR>Live Oak, Florida"
Almetyevsky District,Almetyevsk
Bathinda District,Bhatinda<OR>Bathinda
Later Shu,Chengdu
Colima,"Colima Municipality<OR>Colima, Colima<OR>Colima"
FATA,Peshawer<OR>Peshawar
Beja,"Beja<OR>Beja, Portugal"
Arrondissement Of Caen,Caen
Zaporizhia Oblast,Zaporizhzhia<OR>Zaporizhzhya
Bastak County,Bastak
"Union County, Tennessee",Maynardville
Cardigan,Aberystwyth<OR>Aberaeron
Gmina Szadek,Szadek
Volkhovsky,Volkhov
Caucasian Albania,Qəbələ
Finland,Helsingfors<OR>Helsinki
Esch-Sur-Alzette (Canton),Esch-sur-Alzette
Canton Of Doullens,Doullens
"St. Lucie County, Florida",Fort Pierce
Arrondissement Of Bayeux,Bayeux
Kakhovka Raion,Kakhovka
District Rhein-Neckar,Heidelberg
Stryi Raion,Stryi
La Vallée-Du-Richelieu Regional County Municipality,McMasterville
Chuvash Republic,Cheboksary
Kastamonu Province,Kastamonu
Amuria District,Amuria
Arrondissement Of Fontenay-Le-Comte,Fontenay-le-Comte
Dr Ruth Segomotsi Mompati District Municipality,Vryburg
Castile,Burgos
Tatarbunary Raion,Tatarbunary
Abkhazia,Sukhum<OR>Sukhumi<OR>Sokhumi
Jambyl Province,Aulie-Ata<OR>Taraz
"James City County, Virginia","Williamsburg, Virginia<OR>Williamsburg"
"Putnam County, Tennessee",Cookeville
Canton Of Felletin,Felletin
Equatorial Guinean,Malabo<OR>Santa Isabel<OR>Port Clarence
Canton Of Maromme,Maromme
BLR,Minsk
City Of Parramatta,Parramatta
Lindesberg Municipality,Lindesberg
Greater Taung Local Municipality,Taung
Shiselweni Region,Nhlangano
Champasak Province,Pakse
Armstrong County,"Kittanning, Pennsylvania<OR>Kittanning"
Prussian,"Berlin<OR>Berlin, Germany"
Golpayegan County,Golpayegan
Arrondissement Of Lisieux,Lisieux
Argentinian,Buenos Aires
Arrondissement Of Brive-La-Gaillarde,Brive-la-Gaillarde
Hiroshima Prefecture,"Hiroshima City<OR>Hiroshima<OR>Hiroshima, Hiroshima"
Arrondissement Of Rambouillet,Rambouillet
Esslingen (District),Esslingen
Gmina Gidle,Gidle
Indonesia,Djakarta<OR>Batavia<OR>DKI Jakarta<OR>Jakarta
Spanish Republican,Madrid
Adal,Zeila
NC,"Raleigh<OR>Raleigh, NC"
PA,"Harrisburg<OR>Harrisburg, Pennsylvania"
"Hampton County, South Carolina","Hampton, South Carolina<OR>Hampton"
British Windward Islands,Bridgetown
Fadhli Sultanate,Shuqrah
Beltrami County,"Bemidji, MN<OR>Bemidji"
Jutiapa Department,Jutiapa
Tahoua Department,Tahoua
Canton Of L'Isle-Sur-La-Sorgue,L'Isle-sur-la-Sorgue
O'Higgins Region,Rancagua
Fier District,Fier
Belomorsky District,Belomorsk
Goan,Panjim<OR>Panaji
Lachin,Berdzor<OR>Abdallyar
Boulkiemdé Province,Koudougou
Kentucky,"Frankfort, Kentucky<OR>Frankfort"
Central India,Bhopal
"Tipton County, Tennessee","Covington, Tennessee<OR>Covington"
Bumthang,Jakar
"Cook County, Minnesota","Grand Marais<OR>Grand Marais, Minnesota"
Robert-Cliche Regional County Municipality,Beauceville
Zululand District Municipality,Ulundi
"Carbon County, Wyoming",Rawlins
Lucerne,Lucern
Chickasaw County,"New Hampton<OR>New Hampton, Iowa"
East Borneo,Samarinda
Shusha,Shushi
Alapayevsky District,Alapayevsk
Kushiro,"Kushiro, Hokkaidō<OR>Kushiro, Hokkaido<OR>Kushiro"
Illizi Province,Illizi
Danish Guinea,"Osu, Accra<OR>Osu"
"Barnes County, North Dakota",Valley City
Frise (Department),Leeuwarden
Syrdarya Province,Guliston
Mexicali Municipality,Mexicali
Micronesian,Palikir
Andrés Ibáñez Province,Santa Cruz de la Sierra
Sevier Valley,"Richfield, Utah<OR>Richfield"
Lehigh County,"Allentown, Pennsylvania<OR>Allentown"
Carson Valley Middle School,"Minden<OR>Minden, Nevada"
Tioga County,Owego
Dunklin County,"Kennett, Missouri<OR>Kennett"
Bjelovar-Bilogora County,Bjelovar
"Pulaski County, Georgia",Hawkinsville
Ellice Islands,Funafuti<OR>Funafuti atoll
Karachay-Cherkess Republic,Cherkessk
Gorlice County,Gorlice
Kerr County,"Kerrville, Texas<OR>Kerrville"
Azeris,Baku
Skalica District,Skalica
"Adams County, Indiana","Decatur, Indiana<OR>Decatur"
Arrondissement Of Thonon-Les-Bains,Thonon-les-Bains
Akola,Akola city
Canton Of Reillanne,Reillanne
Viceroyalty,Mexico City
Fraser Coast Regional Council,Hervey Bay
Kaunas District,Kaunas City Municipality<OR>Kaunas
"Lake County, Ohio","Painesville<OR>Painesville, Ohio"
British Rule,Kolkata<OR>Jerusalem<OR>Calcutta
Ruyigi Province,Ruyigi
Llano County,"Llano<OR>Llano, Texas"
Spanish Philippines,Manila
Candler County,"Metter<OR>Metter, Georgia"
Danish,Copenhagen<OR>København<OR>Copenhague<OR>Kobenhavn<OR>Copenhagen S
Pechenga,Nikel
"Grayson County, Kentucky",Leitchfield
"Frederick County, Virginia","Winchester<OR>Winchester, Virginia"
South Jeolla Province,Muan<OR>Muan County
"Banat, Bačka And Baranja",Novi Sad
Boise County,Idaho City
Ticino,Bellinzona
Gmina Dobryszyce,Dobryszyce
Sol-Iletsky District,Sol-Iletsk
Boston,"Boston<OR>Boston, Lincolnshire"
Dukes County,Edgartown
Company Rule,Kolkata
Northern Areas,Gilgit valley<OR>Gilgit City<OR>Gilgit
"Chatham County, North Carolina","Pittsboro<OR>Pittsboro, North Carolina"
Johannesburg Town Council,Johannesburg
Kohistan District,Dassu
Argyll And Bute,Lochgilphead
Oromia Region,Nazret<OR>Addis Ababa<OR>Nazreth
"Broward County, Florida",Fort Lauderdale
Krasnoslobodsky District,Krasnoslobodsk
Westmoreland County,"Greensburg, Pennsylvania<OR>Greensburg"
Zamora,"Zamora<OR>Zamora, Spain"
Rio De Janeiro State,Rio de Janeiro<OR>Rio de Janeiro City
Kingdom Of Bohemia,Prague
Bantul Regency,Bantul
Waseca County,"Waseca, Minnesota<OR>Waseca"
Rhodesia,"Salisbury<OR>Harare<OR>Salisbury, Rhodesia"
Scottish,Edinburgh<OR>New Town
Sonkovsky District,Sonkovo
Calderdale,"Halifax, West Yorkshire<OR>Halifax"
Tayshetsky District,Tayshet
Austrian Empire,Budapest<OR>Vienna<OR>Wien
Canton Of Bains-Les-Bains,Bains-les-Bains
Houaphanh Province,Xam Neua<OR>Sam Neua
Skopinsky District,Skopin
Ada County,"Boise, ID<OR>Boise"
Darab County,Darab
"Pickett County, Tennessee",Byrdstown
"Marion County, Texas","Jefferson, Texas<OR>Jefferson"
Bilibinsky,Bilibino
Zernogradsky District,Zernograd
Sarine,Fribourg
Trebizond,Trabzon
Srem District,Sremska Mitrovica
Denali Borough,"Healy, Alaska<OR>Healy"
Chuvash Assr,Cheboksary
Sidi Bouzid,Sidi Bou Zid
South Korea,Hanyang<OR>25 gu<OR>Seoul<OR>Soeul<OR>Kyungsung
Meta Department,Villavicencio
Killa Abdullah,Chaman
"Houghton County, Michigan","Houghton<OR>Houghton, Michigan"
South Kazakhstan Region,Shymkent
Avellaneda Partido,Avellaneda
Podolia,Kamianets-Podilskyi
Kulaba,Alibag
Mashonaland West,Sinoia<OR>Chinhoyi
Lautém District,Lospalos
Arrondissement Of Saint-Dizier,Saint-Dizier
"Montgomery County, Kansas","Independence, Kansas<OR>Independence"
Kosciusko County,"Warsaw, Indiana<OR>Warsaw"
Bardu,Setermoen
Herzogtum Lauenburg,Ratzeburg
Bauchi State,Bauchi
"Wayne County, Tennessee","Waynesboro<OR>Waynesboro, Tennessee"
"Natal, South Africa",Pietermaritzburg
Omutninsky District,Omutninsk
Cornelio Saavedra Province,Betanzos
Kunduz Province,Kunduz<OR>Konduz
Slovenia,Ljubjana<OR>Ljubliana<OR>Ljubljana<OR>Laibach
Cherkasy Raion,Cherkasy
"Tate County, Mississippi",Senatobia
Canton Of Notre-Dame-De-Bondeville,Notre-Dame-de-Bondeville
Guadalupe County,"Seguin<OR>Seguin, Texas"
Topolovgrad Municipality,Topolovgrad
Canton Of Villefranche-Sur-Mer,Villefranche-sur-Mer
Mexico State,Toluca
Steinfurt (District),Steinfurt
Radekhiv Raion,Radekhiv
Starorussky District,Staraya Russa
Kagera,Bukoba
Yell County,"Dardanelle, Arkansas<OR>Dardanelle"
Sud-Ouest Region (Burkina Faso),Gaoua
Arrondissement Of Auxerre,Auxerre
"Kendall County, Texas",Boerne
Guntur,Guntur city<OR>Guntur City
Biskra Province,Biskra
Ternopil Oblast,Tarnopol
Spain,Madrid<OR>Madrilenian
Equato-Guinean,Malabo
Orleans County,"Albion<OR>Albion, New York"
Red Lake County,Red Lake Falls
"Polk County, Georgia","Cedartown<OR>Cedartown, GA"
Phillips County,"Helena-West Helena<OR>Helena-West Helena, Arkansas"
Kharkov Governorate,Kharkiv<OR>Kharkov
Polish Immigrants,Warsaw
Tameside,Ashton-under-Lyne
Hamirpur District,Hamirpur
Lordship Of Groningen,Groningen
Boychinovtsi Municipality,Boychinovtsi
Clervaux (Canton),Clervaux
Proszowice County,Proszowice
Mohave County,"Kingman, Arizona<OR>Kingman"
Berea District,Teyateyaneng
Lower Canada,Notre-Dame de Québec<OR>Quebec<OR>Quebec City
Insular Region (Equatorial Guinea),Malabo
Iranian Khuzestan,Ahvaz
Worcestershire,Worcester<OR>Bevere
Bumthang District,Jakar<OR>Bumthang
Kakuyid,Isfahan
Saint-Avold 1St Canton,Saint-Avold
Jenin Governorate,Jenin
Somersetshire,Taunton
"Clay County, Kansas",Clay Center
Ostroh Raion,Ostroh
Viceroy,Mexico<OR>Mexico City
Saaremaa,Arensburg<OR>Kuressaare
Western Australia,"Perth, Western Australia<OR>Perth, WA<OR>Perth<OR>Perth, Australia"
"Madison County, Illinois","Edwardsville, Illinois<OR>Edwardsville"
Boksitogorsky District,Boksitogorsk
Thessalian Plain,Larissa
Borgholm Municipality,Borgholm
Bowman County,"Bowman, North Dakota<OR>Bowman"
"Atchison County, Kansas","Atchison<OR>Atchison, Kansas"
Guyane,Cayenne
Whitfield County,"Dalton<OR>Dalton, Georgia"
Hardap,Mariental
Sacramento County,"Sacramento<OR>Sacramento, California"
St Lucia,Castries
State Of Aden,Aden
Darreh Shahr County,Darreh Shahr
Kumi District,Kumi town
Nizhneserginsky District,Nizhniye Sergi
Manyara Region,Babati district<OR>Babati<OR>Babati District
Helsingborg Municipality,Helsingborg
Weld County,"Greeley<OR>Greeley, Colorado"
Khazaria,Balanjar
Joe Gqabi District Municipality,Barkly East
République Démocratique Du Congo,Kinshasa
Bahmani,Gulbarga
Province Of Bologna,Bologna
Honolulu County,Honolulu
Iskitimsky District,Iskitim
Trieste,Triest
Weimar Germany,Berlin
Osaka Prefecture,"Ōsaka<OR>Osaka City<OR>Osaka<OR>Osaka, Osaka"
"Montgomery County, Pennsylvania","Norristown<OR>Norristown, Pennsylvania"
Tanza,Imus
German-Speaking Community,Eupen
Dakhlet Nouadhibou,Nouadhibou
Arrondissement Of Digne-Les-Bains,Digne-les-Bains
"Muskegon County, Michigan","Muskegon, Michigan<OR>Muskegon"
Nebbi District,Nebbi
Vlaams Brabant,Leuven
"North Eastern Province, Kenya",Garissa
"Warren County, Tennessee","McMinnville<OR>McMinnville, Tennessee"
"Washington County, Maine",Machias
San Isidro Partido,San Isidro city
Emperor Harsha,Kannauj
Nyuksensky District,Nyuksenitsa
Northwest Frontier,Peshawar
Austro-Hungarian Empire,Budapest<OR>Vienna<OR>Viennese
"Boone County, Illinois","Belvidere<OR>Belvidere, Illinois"
Virginia,"Jamestown Colony<OR>Richmond, VA<OR>Richmond Virginia<OR>Jamestown settlement<OR>Richmond<OR>Jamestown<OR>Jamestown, Virginia<OR>Jamestown colony"
"Rockingham County, Virginia","Harrisonburg, VA<OR>Harrisonburg"
Karditsa (Regional Unit),Karditsa
